9.25E+05
2.25E+06
8.00E+06
3.50E+06
1.75E+06
1.50E+06
9.50E+05
8.43E+05
1.25E+06
9.25E+05
8.00E+05
6.00E+05
1.00E+06
9.25E+05
9.50E+05
6.80E+05
5.90E+05
6.50E+05
2.25E+06
6.00E+05
5.00E+06
5.25E+06
9.25E+05
1.60E+06
7.18E+05
9.25E+05
9.00E+05
3.75E+06
7.93E+05
6.00E+05
6.00E+06
5.50E+06
7.25E+05
7.25E+05
4.00E+06
8.00E+05
4.25E+06
7.43E+05
7.50E+05
4.50E+06
3.00E+06
6.30E+05
2.20E+06
6.50E+05
1.30E+06
9.25E+05
7.00E+05
1.20E+06
9.25E+05
9.25E+05
6.00E+06
9.50E+05
2.50E+06
1.05E+06
7.93E+05
6.00E+05
4.75E+06
9.25E+05
6.00E+06
9.25E+05
7.68E+05
3.50E+06
4.50E+06
7.50E+05
3.10E+06
2.35E+06
7.50E+05
7.00E+05
6.75E+06
6.00E+05
6.50E+05
2.60E+06
6.68E+05
9.25E+05
2.10E+06
7.00E+06
6.68E+05
5.00E+06
3.90E+06
6.25E+05
2.75E+06
3.40E+06
8.43E+05
5.50E+06
5.75E+05
5.50E+06
9.25E+05
5.75E+06
7.15E+05
9.25E+05
3.25E+06
9.25E+05
8.25E+05
3.58E+06
6.00E+05
5.85E+06
7.50E+05
5.00E+06
6.60E+05
3.00E+06
2.50E+06
8.00E+05
9.25E+05
1.38E+07
3.50E+06
7.00E+06
6.00E+06
9.25E+05
7.28E+05
2.50E+06
1.00E+06
7.00E+05
2.35E+06
2.75E+06
9.25E+05
7.45E+06
5.40E+06
7.50E+05
5.75E+05
9.25E+05
9.25E+05
3.00E+06
6.50E+05
5.75E+05
7.25E+05
3.00E+06
9.50E+05
3.00E+06
1.25E+06
5.75E+05
6.00E+05
4.00E+06
5.75E+05
6.25E+05
7.35E+05
5.75E+05
6.40E+05
8.00E+05
9.25E+05
4.00E+06
5.75E+06
8.93E+05
7.25E+06
3.50E+06
5.75E+05
1.09E+07
6.68E+05
8.33E+05
8.00E+06
6.93E+05
3.50E+06
9.00E+05
5.75E+05
6.00E+05
7.05E+05
9.00E+05
8.00E+06
4.00E+06
5.75E+05
1.85E+06
2.50E+06
7.40E+05
8.00E+05
6.68E+05
4.00E+06
7.00E+05
7.00E+06
5.00E+06
9.00E+06
9.25E+05
4.00E+06
6.00E+05
7.25E+05
9.25E+05
7.93E+05
8.33E+05
2.95E+06
4.25E+06
8.75E+05
6.25E+05
5.75E+05
6.25E+05
4.00E+06
2.50E+06
6.75E+05
9.00E+05
1.05E+06
1.10E+06
9.25E+05
6.50E+05
3.85E+06
9.00E+06
9.25E+05
7.00E+05
7.43E+05
9.25E+05
4.25E+06
6.68E+05
8.00E+06
6.35E+05
3.65E+06
3.75E+06
6.08E+06
9.50E+05
9.25E+05
2.75E+06
5.00E+06
5.00E+06
1.10E+07
6.00E+05
6.00E+06
9.50E+05
7.75E+05
1.70E+06
1.03E+06
9.25E+05
5.40E+06
7.88E+06
8.43E+05
2.00E+06
2.57E+06
5.75E+05
1.30E+06
4.00E+06
9.25E+05
6.00E+05
1.00E+07
9.25E+05
3.00E+06
8.33E+05
9.25E+05
9.00E+05
7.50E+05
8.33E+05
9.25E+05
1.25E+06
6.25E+05
9.00E+05
5.00E+06
4.50E+06
2.90E+06
5.75E+05
6.40E+05
5.00E+06
5.00E+06
5.75E+05
3.10E+06
8.00E+06
6.00E+06
9.25E+05
3.50E+06
5.75E+05
6.00E+06
3.00E+06
7.25E+05
6.68E+05
4.25E+06
6.00E+05
9.25E+05
8.00E+05
1.00E+07
7.00E+05
5.00E+06
8.40E+05
6.00E+05
9.25E+05
6.60E+05
2.08E+06
7.00E+06
5.80E+06
1.15E+06
9.25E+05
9.25E+05
5.50E+06
2.80E+06
4.35E+06
9.25E+05
3.28E+06
1.20E+06
1.30E+06
1.30E+06
6.50E+05
5.00E+06
6.93E+05
8.33E+05
7.75E+05
4.25E+06
9.25E+05
9.25E+05
1.00E+06
6.93E+05
9.00E+05
5.75E+05
6.68E+05
4.00E+06
6.50E+05
1.20E+06
6.68E+05
6.68E+05
6.00E+06
9.25E+05
6.00E+05
8.00E+05
4.50E+06
9.25E+05
9.00E+05
6.75E+05
6.00E+06
6.00E+05
1.00E+06
4.00E+06
7.93E+05
1.70E+06
6.00E+05
4.00E+06
3.67E+06
8.33E+05
3.00E+06
5.40E+06
5.00E+06
1.65E+06
7.93E+05
9.25E+05
3.50E+06
4.00E+06
2.60E+06
3.50E+06
9.25E+05
5.75E+05
6.20E+05
2.50E+06
3.80E+06
7.93E+05
5.75E+05
5.75E+05
7.43E+05
5.75E+06
8.00E+05
6.75E+05
4.05E+06
7.43E+05
5.75E+05
2.60E+06
8.00E+05
8.33E+05
9.25E+05
4.40E+06
2.40E+06
5.00E+06
2.50E+06
6.00E+05
6.00E+05
1.25E+06
9.25E+05
1.75E+06
5.75E+05
2.00E+06
6.50E+05
3.50E+06
2.00E+06
1.20E+06
3.55E+06
8.33E+05
7.68E+05
8.75E+05
6.00E+06
6.75E+06
7.93E+05
2.70E+06
5.75E+05
4.75E+06
5.75E+05
5.75E+05
8.33E+05
6.00E+06
2.83E+06
3.60E+06
6.00E+05
6.00E+05
7.00E+06
8.74E+05
1.00E+06
9.25E+05
1.10E+06
9.25E+05
6.00E+05
4.00E+06
1.80E+06
6.50E+05
4.10E+06
7.43E+05
1.50E+06
4.25E+06
8.33E+05
5.75E+05
6.00E+05
9.25E+05
7.25E+05
4.00E+06
6.50E+05
6.45E+05
8.00E+05
4.50E+06
4.50E+06
2.50E+06
2.25E+06
5.75E+05
2.50E+06
8.18E+05
5.75E+05
5.75E+05
2.50E+06
8.00E+05
9.25E+05
3.90E+06
5.75E+05
7.50E+06
5.75E+05
4.00E+06
