,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
10,11.49984589,10.999500000000001,5.0,8.7499229435,7.797012978,7.5,8.1463908745,7.153805336,5.0,5.0,5.333243408,4.1961587115,4.500154113,5.0,5.0,3.5,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,6.192645078,4.0,10.999500000000001,4.500154113,3.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,3.0,7.0849625005,4.0,4.0,10.1050545275,5.227850409,9.2492795465,3.8187149600000003,6.750465732,9.4423448475,9.298467571,4.31871496,3.604293311,10.749922945,7.8219280950000005,9.950699081,4.3536091255,5.2078925915,6.81939895,6.915037499,6.1317802365,9.0,8.301442204499999,4.1892558115,5.1463908745,5.20753504,5.915037499,11.058326390000001,4.415037499,10.4150375,2.415037499,5.0,10.884460375,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
11,11.49984589,10.999500000000001,5.0,9.499845887,8.0,7.5,7.292781749,7.121015401,5.0,5.0,5.333243408,3.807354922,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,6.192645078,4.0,11.499500000000001,4.500154113,3.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,3.5,7.0849625005,5.0,4.0,10.1050545275,5.227850409,9.2492795465,7.1111962105,8.250465732,9.4423448475,9.5,7.81871496,4.604293311,10.749922945,7.8219280950000005,9.950699081,6.0566053055,5.7078925915,11.111128404999999,4.415037499,9.988902996,9.0,8.301442204499999,5.774218312,6.792781749,7.20753504,5.915037499,11.058326390000001,4.415037499,10.4150375,2.415037499,5.0,10.884460375,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
12,6.5,11.999,10.999500000000001,8.0,11.0,11.999,9.0,7.5,4.0,4.0,5.333243408,5.5,3.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,6.192645078,4.0,10.999500000000001,3.500154113,3.0,6.0,4.0,2.0,5.333243408,5.0,2.0,3.0,2.0,7.5,8.0,3.0,4.0,10.540413019999999,5.227850409,9.500154113,4.7075187495,5.250465732,10.390965060500001,7.6872713605,2.415037499,4.415037499,11.249922945,6.2924812505,9.102938643,5.3956412579999995,4.7078925915,3.0,4.415037499,3.444260521,10.249922945,9.301442204499999,4.0,5.6463908745,6.20753504,5.915037499,9.765493483,5.915037499,11.20701875,6.4150374995,8.76412937,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
13,10.50143915,8.999500000000001,5.0,9.499845887,8.498250868,5.0,8.498250868,7.137410368499999,5.0,5.0,4.833243408,5.0,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,6.192645078,4.0,11.499500000000001,4.500154113,3.0,3.0,4.0,2.0,3.8332434080000004,5.0,3.0,4.0,2.0,4.0,6.5849625005,5.0,5.0,10.2901569285,5.227850409,9.500154113,8.403677460499999,8.250465732,9.4423448475,9.88880379,8.403677460499999,6.104293311,10.749922945,8.7459265475,9.950699081,7.3536091255,5.7078925915,11.111128404999999,4.415037499,9.988902996,9.0,8.301442204499999,6.5929332725,6.792781749,7.20753504,5.915037499,11.395600425000001,4.415037499,11.20701875,2.415037499,5.0,10.884460375,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
14,8.0,7.4995,11.999,10.0,11.0,11.999,10.0,8.0,7.5,5.0,6.333243408,5.5,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.999,7.0,6.192645078,4.0,10.999500000000001,3.500154113,3.0,3.0,4.0,2.0,3.333243408,5.0,2.0,3.5,2.0,3.5,7.0849625005,3.0,4.0,10.008142892999999,5.227850409,10.249279545,3.8187149600000003,5.250465732,8.9423448475,9.298467571,2.415037499,3.604293311,9.0,7.953445298,9.055425762999999,3.192645078,5.2078925915,3.0,4.415037499,3.444260521,4.2924812505,10.56408579,4.0,4.0,5.70753504,6.0158544295,10.76102171,7.415037499,8.999500000000001,2.415037499,5.0,8.546729366,9.096135823,11.04788766,9.1463908745,10.951742049,10.77420161,10.2924812505,9.118816316,7.416557489000001
15,8.0,7.4995,10.999500000000001,9.0,10.0,11.999,9.0,8.498250868,7.0,5.0,5.6722793605,6.0,4.500154113,5.0,5.0,4.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.0,7.0,6.192645078,4.0,10.5,4.500154113,4.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,2.0,6.639224729,4.0,4.0,10.42662666,5.227850409,10.0001541115,5.81871496,6.750465732,9.4423448475,9.92685528,6.722392421,4.507970772,9.749922945,8.0646415085,9.950699081,7.3536091255,5.7078925915,3.0,6.789804633,3.444260521,10.249922945,8.301442204499999,4.1892558115,5.1463908745,5.20753504,5.915037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
16,8.5,7.4995,10.999500000000001,9.0,10.0,11.999,9.0,8.498250868,7.0,5.0,5.1722793605,6.0,4.500154113,5.0,5.0,4.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.0,7.0,6.192645078,4.0,10.5,4.500154113,4.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,3.5,7.0849625005,4.0,4.0,10.1050545275,5.227850409,9.2492795465,7.1111962105,6.750465732,9.4423448475,9.5,7.81871496,4.604293311,9.749922945,7.953445298,9.950699081,6.0566053055,5.7078925915,3.0,6.789804633,3.444260521,10.249922945,8.301442204499999,4.1892558115,5.1463908745,5.20753504,5.915037499,9.765493483,4.415037499,11.20701875,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
17,7.5,6.0,10.999500000000001,11.999,11.0,11.999,10.0,7.5,8.0,4.5,6.833243408,2.0,4.000154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,6.192645078,4.0,10.999500000000001,3.500154113,3.0,3.0,4.0,2.0,3.333243408,7.0,2.0,3.0,2.0,4.5,8.0,4.0,4.0,10.540413019999999,5.227850409,10.0001541115,6.1111962105,6.750465732,9.9423448475,9.298467571,2.415037499,4.415037499,9.749922945,7.953445298,9.102938643,4.8956412579999995,5.2078925915,3.0,4.415037499,3.444260521,10.249922945,8.761780978,5.2297158095,4.0,3.20753504,6.7075187495,11.661725965,8.9150374995,11.20701875,6.4150374995,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
18,9.0,7.4995,8.499500000000001,9.0,10.0,8.499500000000001,10.0,8.498250868,7.0,5.0,5.333243408,6.321928095,4.500154113,5.0,5.0,4.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.0,7.0,6.192645078,4.0,10.5,4.500154113,4.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,2.0,6.720226971500001,4.0,4.0,10.791362190000001,5.227850409,10.0001541115,5.81871496,6.750465732,9.4423448475,10.257286585,6.81871496,5.189255812,9.749922945,8.0646415085,9.950699081,6.257286586499999,5.7078925915,6.81939895,6.789804633,9.988902996,10.249922945,8.301442204499999,4.1892558115,6.792781749,7.20753504,5.915037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
19,7.378511623,7.4995,10.999500000000001,9.0,11.0,11.999,8.862947248,7.754887502,6.321928095,5.0,5.6722793605,6.0,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,5.192645078,4.0,10.5,4.500154113,3.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,2.0,6.720226971500001,4.0,4.0,10.791362190000001,5.227850409,10.0001541115,5.81871496,5.250465732,9.4423448475,10.257286585,6.81871496,5.189255812,10.749922945,8.0646415085,9.950699081,6.146090376,5.7078925915,3.0,6.789804633,3.444260521,10.249922945,8.301442204499999,4.1892558115,5.1463908745,5.20753504,5.915037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
20,8.0,7.4995,10.999500000000001,10.0,11.0,11.999,9.0,7.336283388,6.0,5.0,6.833243408,6.0,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,4.04580369,11.499500000000001,7.0,6.192645078,4.0,10.999500000000001,4.500154113,3.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,3.0,7.0849625005,4.0,4.0,10.1050545275,5.227850409,9.2492795465,7.1111962105,5.250465732,9.4423448475,9.5,6.4796790075,4.604293311,10.749922945,8.321928095,9.950699081,5.938571626,5.7078925915,3.0,6.789804633,3.444260521,10.249922945,8.301442204499999,4.1892558115,6.792781749,7.20753504,5.915037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
21,7.765534746,3.0,10.999500000000001,9.0,10.93899144,11.999,9.0,7.5,9.0,4.5,6.833243408,5.0,4.000154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.499500000000001,7.0,6.192645078,4.0,10.5,3.500154113,5.5,9.0,4.0,2.0,5.833243408,5.0,3.0,7.5,2.0,7.0,8.0,4.0,4.0,9.339120139,5.227850409,9.000154113,2.415037499,6.750465732,8.9423448475,4.3536091255,2.415037499,3.415037499,8.5,3.6609640475000003,7.853813209,3.192645078,5.076375389,3.0,4.415037499,3.444260521,4.2924812505,7.0,4.0,4.0,3.20753504,5.415037499,8.4515888605,9.9150374995,11.20701875,2.415037499,3.0,8.546729366,9.096135823,8.499925450500001,9.318714960000001,8.2924812505,10.77420161,9.7924812505,11.618816315,7.416557489000001
22,7.0,3.0,8.499500000000001,8.0,10.0,8.499500000000001,10.0,7.3774437509999995,9.1604640475,5.0,5.011315313,6.0,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.499500000000001,7.0,6.192645078,4.0,10.999500000000001,4.500154113,3.0,3.0,5.0,2.0,6.833243409,5.0,6.0,3.5,2.0,9.499500000000001,7.2586378465,5.5,7.0,7.374314802,5.227850409,10.249577056500002,1.9150374989999999,5.250465732,9.390965057999999,4.692645078,2.415037499,3.415037499,10.5,4.0,10.175532038,3.324162281,4.576375389,3.0,4.415037499,3.444260521,10.249922945,8.54901604,4.0,4.0,3.20753504,5.415037499,9.765493483,6.415037499,8.999500000000001,2.415037499,3.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
23,7.0,3.0,11.0,8.0,11.999,11.999,8.0,8.0,7.1609640475,4.0,6.333243408,6.5,3.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.999,7.0,6.192645078,4.0,10.5,3.500154113,3.0,3.0,5.0,2.0,3.333243408,5.0,2.0,4.0,2.0,3.5,7.0849625005,3.0,4.0,10.008142892999999,5.227850409,10.0001541115,3.8187149600000003,5.250465732,10.4423448475,9.298467571,2.415037499,3.604293311,9.5,7.953445298,9.055425762999999,3.192645078,5.2078925915,3.0,4.415037499,3.444260521,4.2924812505,9.26412937,4.0,4.0,5.20753504,6.0158544295,10.76102171,5.915037499,8.999500000000001,2.415037499,5.0,8.546729366,9.096135823,11.04788766,9.1463908745,10.951742049,10.77420161,10.2924812505,9.118816316,7.416557489000001
24,5.678071905,7.4995,5.0,7.862947248,10.49984589,5.0,7.0,9.0,7.1609640475,4.0,5.596277814,6.0,3.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.499500000000001,7.0,6.192645078,4.0,10.999500000000001,3.500154113,3.0,5.0,4.0,3.5,5.833243408,5.0,5.4236226535,7.4817370620000005,2.0,7.0,4.57487356,6.333378296,8.76752645,10.323165514,5.227850409,8.9655227815,6.915037499,6.918607426,7.442344845,9.114271935,8.017090736,7.0760015445,9.5,7.0,7.9506990805,9.353609124,7.576375389000001,11.111128404999999,5.415037499,8.6317802365,10.249922945,8.301442204499999,8.650222042,6.792781749,7.20753504,5.915037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
25,11.68077659,7.4995,8.0,8.0,9.931473623999999,8.499500000000001,9.0,7.0,4.5,5.0,5.333243408,5.403677461,4.500154113,5.0,5.0,5.5,6.0,5.5,11.4150375,6.5,7.0,6.0,5.04580369,11.999,7.0,6.192645078,7.333378295,10.999500000000001,4.500154113,7.4995,3.0,5.0,5.166353967,7.032828954999999,7.0,8.7499229435,3.5,3.5,10.0,6.7072580595,3.0,5.5,7.9123662925,5.227850409,11.080109795,1.9150374989999999,5.250465732,9.890965060500001,8.991857458,2.415037499,3.415037499,9.5,4.5,9.353813209,3.192645078,5.076375389,3.0,4.415037499,3.444260521,7.425534427333334,7.5,4.0,4.0,3.20753504,5.415037499,9.802465349333334,7.18016243525,9.765815,2.415037499,3.0,9.510460506055557,10.005355941941176,10.668226661909092,9.72425636790909,10.586869671,7.8157478206153845,10.679126786,9.243778543272727,9.011023861785715
26,7.584962501,3.0,11.499500000000001,8.292781749,11.999,11.999,9.0,8.666756592,8.0,5.0,6.333243408,6.0,4.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.499500000000001,7.0,6.192645078,4.0,10.5,4.500154113,3.0,3.0,4.0,2.0,3.333243408,5.0,2.0,4.0,2.0,2.0,6.5849625005,4.0,4.0,9.9254213985,5.227850409,10.0001541115,8.403677460499999,6.750465732,9.4423448475,9.92685528,4.31871496,3.604293311,10.749922945,8.7459265475,9.950699081,4.3536091255,5.576375389,3.0,5.415037499,3.444260521,10.249922945,8.301442204499999,4.1892558115,5.1463908745,5.20753504,5.915037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
27,5.0,7.4995,5.0,8.0,11.0,5.0,8.0,8.0,7.9995,4.0,5.333243408,6.5,3.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.999,7.0,6.192645078,4.0,11.499500000000001,6.500154113000001,3.0,5.0,5.0,3.5,5.833243408,5.0,5.168141694,7.350219859,2.0,7.0,4.57487356,6.333378296,8.76752645,10.323165514,5.227850409,8.9655227815,6.915037499,6.918607426,7.442344845,9.114271935,8.017090736,7.0760015445,9.5,7.0,7.9506990805,8.853609124,7.576375389000001,11.111128404999999,5.415037499,8.6317802365,10.249922945,8.301442204499999,7.9752925285,6.792781749,7.20753504,5.415037499,9.765493483,4.415037499,8.999500000000001,2.415037499,5.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
28,7.0,7.4995,10.5,7.0,11.0,8.499500000000001,8.0,6.0,4.5,4.0,6.333243408,6.2924812505,3.500154113,6.5,7.5,6.5,3.0,3.0,11.4150375,4.0,3.0,5.5,5.04580369,11.999,8.403677461000001,6.192645078,9.566156678,10.999500000000001,7.0001541115000006,8.166756592,9.5,4.0,10.165853967,10.416841276500001,10.733181005,8.7499229435,5.5542622285,8.499500000000001,10.0,9.2581378465,6.5,6.5,7.9123662925,5.227850409,11.080109795,2.415037499,5.250465732,9.890965060500001,8.146090376,2.415037499,3.415037499,9.5,3.833378296,9.353813209,3.192645078,5.076375389,3.0,4.415037499,3.444260521,10.249922945,8.5,4.0,4.0,3.20753504,5.415037499,9.765493483,6.415037499,8.999500000000001,2.415037499,3.0,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
29,8.0,3.0,5.0,8.0,11.0,5.0,11.999,6.0,8.0,6.55216833,6.333243408,6.0,9.3310208975,6.5,9.0,7.0,6.0,5.5,11.4150375,6.5,7.0,5.5,5.04580369,11.999,10.564641506000001,8.485126329,10.665853967,10.999500000000001,11.249577055,9.833378296,11.40367746,4.0,10.165853967,10.416841276500001,10.333378295,8.5,7.5542622285,8.499500000000001,10.0,7.064641508499999,6.5,8.0,9.7925654345,5.227850409,11.080109795,5.9959813405,5.250465732,9.390965057999999,10.1812850405,2.415037499,3.415037499,10.5,9.0849625,10.175532038,3.192645078,5.076375389,3.0,4.415037499,3.444260521,10.249922945,8.810797017999999,4.0,4.0,3.20753504,7.7455702395,9.765493483,6.415037499,8.999500000000001,2.415037499,5.199585547,8.586738383,10.92951412,10.853277055,7.868482795,10.586869671,4.333420916,9.584962501,5.285438022,6.9150374995
30,7.0,3.0,10.0,8.5,11.0,11.999,8.0,7.0,10.499500000000001,4.0,7.333243408,6.0,3.500154113,5.0,5.0,3.0,3.0,3.0,11.4150375,4.0,3.0,3.0,5.04580369,11.499500000000001,7.0,6.192645078,4.0,10.5,3.500154113,3.0,3.0,5.0,2.0,3.333243408,5.0,2.0,3.0,2.0,3.5,7.0849625005,3.0,4.0,10.008142892999999,5.227850409,10.249279545,3.8187149600000003,5.250465732,8.9423448475,9.298467571,2.415037499,3.604293311,9.0,7.953445298,9.055425762999999,3.192645078,5.2078925915,3.0,4.415037499,3.444260521,4.2924812505,10.56408579,4.0,4.0,6.20753504,6.0158544295,10.76102171,7.415037499,8.999500000000001,2.415037499,5.0,8.546729366,9.096135823,11.04788766,9.1463908745,10.951742049,10.77420161,10.2924812505,9.118816316,7.416557489000001
